Date,AD,AE,AF,AG,AI,AL,AM,AO,AR,AS,AT,AU,AW,AZ,BA,BAT,BB,BD,BE,BF,BG,BH,BI,BJ,BL,BM,BN,BO,BQ,BR,BS,BT,BW,BY,BZ,CA,CD,CF,CG,CH,CI,CL,CM,CN,CO,CR,CU,CV,CW,CY,CZ,DE,DJ,DK,DM,DO,DZ,EC,EE,EG,EH,ER,ES,ET,FI,FJ,FK,FM,FR,GA,GB,GD,GE,GF,GG,GH,GI,GM,GN,GP,GQ,GR,GS,GT,GW,GY,HK,HN,HR,HT,HU,ID,IE,IL,IM,IN,IO,IQ,IR,IS,IT,JE,JM,JO,JP,KE,KG,KH,KI,KM,KN,KP,KR,KW,KY,KZ,LA,LB,LC,LI,LK,LR,LS,LT,LU,LV,LY,MA,MC,MD,ME,MF,MG,MH,MK,ML,MM,MN,MO,MQ,MR,MS,MT,MU,MV,MW,MX,MY,MZ,NA,NC,NE,NG,NI,NL,NO,NP,NR,NZ,OM,PA,PE,PF,PG,PH,PK,PL,PM,PN,PS,PT,PW,PY,QA,RE,RO,RS,RU,RW,SA,SB,SC,SD,SE,SG,SH,SI,SK,SL,SM,SN,SO,SR,SS,ST,SV,SX,SY,SZ,TC,TD,TG,TH,TJ,TL,TM,TN,TO,TR,TT,TV,TW,TZ,UA,UG,US,UY,UZ,VA,VC,VE,VG,VN,VU,WF,WS,XK,YE,YT,ZA,ZM,ZW
2019-03-24T00:48:22.414Z,32,1792,19,19,8,16,7,8,114,3,2148,12664,3,11,18,11,53,17,3996,5,433,113,5,4,16,290,34,18,4,323,36,3,33,5,17,8022,7,2,2,4874,5,116,3,389,112,32,9,4,5,1010,794,15846,1,2187,4,15,9,32,94,132,18,2,19873,31,1019,18,20,4,34955,5,4588546,12,22,35,802,36,3635,10,4,12,1,1322,5,16,3,9,2237,6,80,2,365,168,7358,275,958,284,6,17,14,112,4489,1091,41,59,1097,183,4,63,1,1,14,28,172,59,158,16,22,83,21,7,63,3,2,58,1333,71,8,45,120,6,7,9,8,2,16,4,39,10,24,10,1,11,760,52,8,39,244,362,17,16,16,3,57,11,7709,1380,23,2,4830,120,21,95,10,6,147,57,765,5,2,17,2169,1,4,242,31,247,49,127,27,133,4,17,15,3118,1594,14,93,149,6,6,15,7,3,9,3,5,21,7,11,44,3,13,763,6,10,8,26,7,255,61,82,134,65,81,71,18651,157,95,53,11,42,63,221,65,16,6,11,10,3,1431,39,65
2019-03-24T00:52:18.851Z,32,1792,19,19,8,16,7,8,114,3,2148,12675,3,11,18,11,53,17,3996,5,433,113,5,4,16,290,34,18,4,323,36,3,33,5,17,8028,7,2,2,4875,5,116,3,389,112,32,9,4,5,1010,794,15848,1,2187,4,15,9,32,94,132,18,2,19875,31,1019,18,20,4,34956,5,4589203,12,22,35,802,36,3635,10,4,12,1,1322,5,16,3,9,2237,6,80,2,365,169,7360,275,958,284,6,17,14,112,4490,1091,41,59,1098,183,4,63,1,1,14,28,173,59,158,16,22,83,21,7,63,3,2,58,1333,71,8,45,120,6,7,9,8,2,16,4,39,10,24,10,1,11,760,52,8,39,244,364,17,16,16,3,57,11,7710,1380,23,2,4834,120,21,95,10,6,147,57,765,5,2,17,2172,1,4,242,31,247,49,127,27,133,4,17,15,3118,1596,14,93,149,6,6,15,7,3,9,3,5,21,7,11,44,3,13,763,6,10,8,26,7,255,61,82,135,65,81,71,18664,157,95,53,11,42,63,221,65,16,6,11,10,3,1431,39,65
2019-03-24T00:56:15.628Z,32,1792,19,19,8,16,7,8,114,3,2148,12683,3,11,18,11,53,17,3996,5,433,113,5,4,16,291,34,18,4,323,36,3,33,5,17,8034,7,2,2,4877,5,116,3,389,112,32,9,4,5,1010,794,15848,1,2187,4,15,9,32,94,132,18,2,19878,31,1019,18,20,4,34959,5,4589785,12,22,35,803,36,3636,10,4,12,1,1322,5,16,3,9,2242,6,80,2,365,169,7363,275,958,284,6,17,14,112,4490,1091,41,59,1100,183,4,65,1,1,14,28,173,59,158,16,22,83,21,7,63,3,2,58,1333,71,8,45,120,6,7,9,8,2,16,4,39,10,24,10,1,11,760,52,8,39,244,364,17,16,16,3,57,11,7710,1380,23,2,4839,120,21,95,10,6,148,57,765,5,2,17,2174,1,4,242,31,247,49,127,27,133,4,17,15,3118,1597,14,93,149,6,6,15,7,3,9,3,5,21,7,11,44,3,13,764,6,10,8,26,7,255,61,82,135,65,81,71,18677,157,95,53,11,42,63,222,65,16,6,11,10,3,1431,39,65
2019-03-24T01:04:08.824Z,32,1792,19,19,8,16,7,8,115,3,2148,12712,3,11,18,11,53,17,3996,5,433,113,5,4,16,292,34,18,4,324,36,3,33,5,17,8045,7,2,2,4877,5,116,3,390,112,32,9,4,5,1010,794,15849,1,2187,4,15,9,32,94,132,18,2,19880,31,1019,18,20,4,34962,5,4590903,12,22,35,804,36,3638,10,4,12,1,1322,5,16,3,9,2244,6,80,2,365,169,7365,275,960,284,6,17,14,112,4491,1091,41,59,1104,184,4,65,1,1,14,28,173,59,158,16,22,83,21,7,63,3,2,58,1333,71,8,45,120,6,7,9,8,2,16,4,39,10,24,10,1,11,760,52,8,39,244,365,17,16,16,3,57,11,7711,1380,23,2,4853,120,21,95,10,6,149,57,765,5,2,17,2175,1,4,242,31,247,49,127,27,133,4,17,15,3119,1599,14,93,149,6,6,15,7,3,9,3,5,21,7,11,44,3,13,765,6,10,8,26,7,255,61,82,135,65,81,71,18699,157,95,53,11,42,63,222,65,16,6,11,10,3,1431,39,65
2019-03-24T01:08:05.555Z,32,1792,19,19,8,16,7,8,115,3,2148,12720,3,11,18,11,53,17,3996,5,433,113,5,4,16,292,34,18,4,324,36,3,33,5,17,8048,7,2,2,4878,5,116,3,391,112,32,9,4,5,1010,794,15850,1,2187,4,15,9,32,94,132,18,2,19880,31,1019,18,20,4,34964,5,4591382,12,22,35,804,36,3638,10,4,12,1,1322,5,16,3,9,2247,6,80,2,365,169,7366,275,960,284,6,17,14,112,4491,1092,41,59,1104,184,4,65,1,1,14,28,173,59,158,16,22,83,21,7,63,3,2,58,1333,71,8,45,120,6,7,9,8,2,16,4,40,10,24,10,1,11,760,52,8,39,244,365,17,16,16,3,57,11,7712,1380,23,2,4861,120,21,95,10,6,149,57,765,5,2,17,2175,1,4,242,31,247,49,127,27,133,4,17,15,3120,1599,14,93,149,6,6,15,7,3,9,3,5,21,7,11,44,3,13,768,6,10,8,26,7,255,61,82,135,65,81,71,18712,157,95,53,11,42,63,223,65,16,6,11,10,3,1431,39,65
2019-03-24T01:12:02.151Z,32,1793,19,19,8,16,7,8,115,3,2148,12734,3,11,18,11,53,17,3996,5,433,113,5,4,16,292,34,18,4,324,36,3,33,5,17,8049,7,2,2,4878,5,116,3,391,112,32,10,4,5,1010,794,15853,1,2187,4,15,9,32,94,132,18,2,19880,31,1019,18,20,4,34964,5,4591891,12,22,35,804,36,3638,10,4,12,1,1322,5,16,3,9,2248,6,80,2,365,169,7367,275,960,284,6,17,14,112,4491,1092,41,59,1104,184,4,65,1,1,14,28,173,59,158,16,22,83,21,7,63,3,2,58,1333,71,8,45,120,6,7,9,8,2,16,4,40,10,24,10,1,11,760,52,8,39,244,365,17,16,16,3,57,11,7712,1380,23,2,4863,120,21,96,10,6,149,57,765,5,2,17,2175,1,4,242,31,247,49,127,27,133,4,17,15,3120,1599,14,93,149,6,6,15,7,3,9,3,5,21,7,11,44,3,13,768,6,10,8,26,7,255,61,82,135,65,82,71,18725,157,95,53,11,42,63,223,65,16,6,11,10,3,1431,39,65
2019-03-24T01:19:54.754Z,32,1795,19,19,8,16,7,8,116,3,2148,12760,3,11,18,11,53,17,3997,5,433,113,5,4,16,292,34,18,4,324,36,3,33,5,17,8060,7,2,2,4879,5,117,3,392,112,33,10,4,5,1010,795,15856,1,2187,4,15,9,32,94,132,18,2,19880,31,1019,18,20,4,34965,5,4592885,12,22,35,804,36,3639,10,4,12,1,1322,5,16,3,9,2254,6,80,2,365,169,7367,275,960,284,6,17,14,112,4492,1092,41,59,1105,184,4,65,1,1,14,28,173,59,158,16,22,83,21,7,63,3,2,58,1333,71,8,45,120,6,7,9,8,2,16,4,40,10,24,10,1,11,761,52,8,39,245,365,17,16,16,3,57,11,7716,1380,23,2,4868,120,21,96,10,6,149,58,765,5,2,17,2175,1,4,242,31,247,49,127,27,134,4,17,15,3121,1600,14,93,149,6,6,15,7,3,9,3,5,21,7,11,44,3,13,769,6,10,8,26,7,255,62,82,135,65,82,71,18747,157,95,53,11,42,63,223,65,16,6,11,10,3,1431,39,65
2019-03-24T01:23:51.035Z,32,1796,19,19,8,16,7,8,117,3,2149,12764,3,11,18,11,53,17,3997,5,433,113,5,4,16,293,34,18,4,324,36,3,33,5,17,8064,7,2,2,4880,5,117,3,392,112,33,10,4,5,1010,795,15859,1,2187,4,15,9,32,94,132,18,2,19882,31,1019,18,21,4,34966,5,4593285,12,22,35,804,36,3639,10,4,12,1,1322,5,16,3,9,2255,6,80,2,365,169,7367,275,960,284,6,17,14,112,4492,1092,41,59,1106,184,4,65,1,1,14,28,173,59,158,16,22,83,21,7,63,3,2,58,1333,71,8,45,120,6,7,9,8,2,16,4,40,10,24,10,1,11,761,52,8,39,245,365,17,16,16,3,57,11,7716,1380,23,2,4869,120,21,96,11,6,149,58,765,5,2,17,2176,1,4,242,31,247,49,127,27,134,4,17,15,3121,1602,14,93,149,6,6,15,7,3,9,3,5,21,7,11,44,3,13,769,6,10,8,26,7,255,62,82,135,65,82,71,18753,157,95,54,11,42,63,223,65,16,6,11,10,3,1431,39,65
2019-03-24T01:27:46.615Z,32,1797,19,19,8,16,7,8,117,3,2149,12777,3,11,18,11,53,17,3997,5,433,113,5,4,16,293,34,18,4,324,36,3,33,5,17,8068,7,2,2,4880,5,117,3,392,112,33,10,4,5,1010,795,15860,1,2187,4,15,9,32,94,132,18,2,19883,31,1019,18,21,4,34968,5,4593691,12,22,35,804,36,3640,10,4,12,1,1322,5,16,3,9,2258,6,80,2,365,169,7367,275,960,284,6,17,14,112,4492,1092,41,59,1106,184,4,65,1,1,14,28,173,59,158,16,22,83,21,7,63,3,2,58,1333,71,8,45,120,6,7,9,8,2,16,4,40,10,24,10,1,11,761,52,8,39,245,365,17,16,16,3,57,11,7717,1380,23,2,4874,120,21,96,11,6,149,58,765,5,2,17,2176,1,4,242,31,247,49,127,27,134,4,17,15,3121,1605,14,93,149,6,6,15,7,3,9,3,5,21,7,11,44,3,13,770,6,10,8,26,7,255,62,82,135,65,82,71,18763,157,95,54,11,42,63,224,65,16,6,11,10,3,1432,39,65
2019-03-24T01:31:42.856Z,32,1797,19,19,8,16,7,8,117,3,2149,12784,3,11,18,11,53,17,3997,5,433,113,5,4,16,293,34,18,4,324,36,3,33,5,17,8073,7,2,2,4880,5,117,3,392,112,33,10,4,5,1010,795,15861,1,2187,4,15,9,32,94,132,18,2,19883,31,1019,18,21,4,34970,5,4594078,12,22,35,804,36,3640,10,4,12,1,1322,5,17,3,9,2260,6,80,2,365,170,7367,275,960,284,6,17,14,112,4492,1092,41,59,1107,184,4,65,1,1,14,28,173,59,158,16,22,83,21,7,63,3,2,58,1333,71,8,45,120,6,7,9,8,2,16,4,40,10,24,10,1,11,761,52,8,39,245,366,17,16,16,3,57,11,7718,1381,23,2,4876,120,21,96,11,6,149,58,765,5,2,17,2176,1,4,242,31,247,49,127,27,134,4,17,15,3121,1609,14,93,149,6,6,15,7,3,9,3,5,21,7,11,44,3,13,770,6,10,8,26,7,255,62,82,135,65,82,71,18775,157,95,54,11,42,63,224,65,16,6,11,10,3,1433,39,65
2019-03-24T01:39:37.485Z,32,1797,19,19,8,16,7,8,118,3,2149,12813,3,11,18,11,53,17,3997,5,433,113,5,4,16,294,34,18,4,324,36,3,33,5,17,8075,7,2,2,4880,5,117,3,392,112,33,10,4,5,1010,795,15862,1,2187,4,15,9,32,94,132,18,2,19885,31,1019,18,21,4,34975,5,4594830,12,22,35,804,36,3640,10,4,12,1,1322,5,17,3,9,2263,6,80,2,365,170,7368,275,960,284,6,17,14,112,4492,1092,41,59,1110,184,4,65,1,1,14,28,173,59,158,16,22,83,21,7,63,3,2,58,1333,71,8,45,120,6,7,9,8,2,16,4,40,10,25,10,1,11,761,52,8,39,245,367,17,16,16,3,57,11,7721,1381,23,2,4884,120,21,96,11,6,149,58,765,5,2,17,2176,1,4,242,31,248,49,127,27,134,4,17,15,3121,1612,14,93,149,6,6,15,7,3,9,3,5,21,7,11,44,3,13,771,6,10,8,26,7,255,62,82,136,65,82,71,18788,157,95,54,11,42,63,224,65,16,6,11,10,3,1433,39,65
2019-03-24T01:43:33.006Z,32,1797,19,19,8,16,7,8,119,3,2149,12829,3,11,18,11,53,17,3997,5,433,113,5,4,16,295,34,18,4,324,36,3,33,5,17,8082,7,2,2,4880,5,117,3,393,112,33,10,4,5,1010,795,15864,1,2187,4,15,9,32,94,132,18,2,19886,31,1019,18,21,4,34975,5,4595153,12,22,35,804,36,3640,10,4,12,1,1322,5,17,3,9,2266,6,80,2,365,170,7368,275,960,284,6,17,14,112,4492,1092,41,59,1111,184,4,65,1,1,14,28,173,59,158,16,22,83,21,7,63,3,2,58,1333,71,8,45,120,6,7,9,8,2,16,4,40,10,25,10,1,11,761,52,8,39,245,367,17,16,16,3,57,11,7721,1381,23,2,4888,120,21,96,11,6,149,58,765,5,2,17,2176,1,4,242,31,248,49,127,27,134,4,17,15,3121,1612,14,93,149,6,6,15,7,3,9,3,5,21,7,11,44,3,13,773,6,10,8,26,7,255,62,82,137,65,82,71,18797,157,95,54,11,42,63,224,65,16,6,11,10,3,1433,39,65
2019-03-24T01:47:29.931Z,32,1797,19,19,8,16,7,8,120,3,2150,12840,3,11,18,11,53,17,3997,5,433,113,5,4,16,295,34,18,4,324,36,3,33,5,17,8085,7,2,2,4880,5,117,3,393,112,33,10,4,5,1010,795,15865,1,2187,4,15,9,32,94,132,18,2,19886,31,1020,18,21,4,34976,5,4595491,12,22,35,804,36,3640,10,4,12,1,1322,5,17,3,9,2267,6,80,2,365,170,7368,275,960,284,6,17,14,112,4492,1092,42,59,1112,184,4,65,1,1,14,28,173,59,158,16,22,83,21,7,63,3,2,58,1333,71,8,45,120,6,7,10,8,2,16,4,40,10,25,10,1,11,761,52,8,39,245,368,17,16,16,3,57,11,7721,1381,23,2,4893,120,21,96,11,6,149,58,765,5,2,17,2176,1,4,242,31,248,49,127,27,134,4,17,15,3121,1612,14,93,149,6,6,15,7,3,9,3,5,21,7,11,44,3,13,774,6,10,8,26,7,255,62,82,137,65,82,71,18806,157,95,54,11,42,63,224,65,16,6,11,10,3,1433,39,65
2019-03-24T01:51:25.226Z,32,1797,19,19,8,16,7,8,121,3,2150,12854,3,11,18,11,53,17,3998,5,433,113,5,4,16,295,34,18,4,325,36,3,33,5,17,8094,7,2,2,4880,5,117,3,393,112,33,10,4,5,1010,795,15865,1,2187,4,15,9,32,94,132,18,2,19886,31,1020,18,21,4,34978,5,4595830,12,22,35,804,36,3640,10,4,12,1,1322,5,17,3,9,2267,6,80,2,365,170,7368,275,960,284,6,17,14,112,4492,1092,42,59,1113,184,4,65,1,1,14,28,173,59,158,16,22,83,21,7,63,3,2,58,1334,71,8,45,120,6,7,10,8,2,16,4,40,10,25,10,1,11,761,52,8,39,245,368,17,16,16,3,57,11,7721,1381,23,2,4901,120,21,96,11,6,149,58,765,5,2,17,2176,1,4,242,31,248,49,127,27,134,4,17,15,3121,1614,14,93,149,6,6,15,7,3,9,3,5,21,7,11,44,3,13,774,6,10,8,26,7,255,62,82,137,65,82,71,18812,157,95,54,11,42,63,224,65,16,6,11,10,3,1433,39,65
2019-03-24T01:59:16.818Z,32,1797,19,19,8,16,7,8,121,3,2150,12870,3,11,18,11,53,17,3998,5,433,113,5,4,16,295,34,18,4,325,36,3,33,5,17,8099,7,2,2,4881,5,117,3,395,112,33,10,4,5,1010,795,15865,1,2188,4,15,9,32,94,132,18,2,19887,31,1020,18,21,4,34983,5,4596467,12,22,35,804,36,3640,10,4,12,1,1322,5,17,3,9,2272,6,80,2,365,171,7368,275,960,284,6,17,14,112,4493,1092,42,59,1114,184,4,65,1,1,14,28,173,59,158,16,22,83,21,7,63,3,2,58,1334,71,8,45,120,6,7,10,8,2,16,4,40,10,25,10,1,11,761,52,8,39,246,369,17,16,16,3,57,11,7723,1382,23,2,4907,120,21,96,11,6,149,58,765,5,2,17,2179,1,4,242,31,248,49,127,27,134,4,17,15,3122,1616,14,93,149,6,6,15,7,3,9,3,5,21,7,11,44,3,13,775,6,10,8,26,7,255,62,82,137,65,82,71,18834,158,95,54,11,42,63,224,65,16,6,11,10,3,1433,39,65
2019-03-24T02:03:13.801Z,32,1798,19,19,8,16,7,8,121,3,2150,12882,3,11,18,11,53,17,3998,5,433,113,5,4,16,295,34,18,4,325,36,3,33,5,17,8102,7,2,2,4881,5,117,3,396,112,33,10,4,5,1010,795,15865,1,2188,4,15,9,32,94,132,18,2,19887,31,1020,18,21,4,34985,5,4596771,12,22,35,804,36,3640,10,4,12,1,1322,5,17,3,9,2273,6,80,2,365,171,7370,275,960,284,6,17,14,112,4493,1092,42,59,1115,184,4,65,1,1,14,28,173,59,158,16,22,83,21,7,63,3,2,58,1335,71,8,45,120,6,7,10,8,2,16,4,40,10,25,10,1,11,761,52,8,39,246,369,17,16,16,3,57,11,7723,1382,23,2,4910,120,21,96,11,6,149,58,765,5,2,17,2180,1,4,242,31,248,49,127,27,134,4,17,15,3122,1616,14,93,149,6,6,15,7,3,9,3,5,21,7,11,44,3,13,776,6,10,8,26,7,255,62,82,137,65,82,71,18841,158,95,54,11,42,63,224,65,16,6,11,10,3,1433,39,65
2019-03-24T02:07:11.220Z,32,1800,19,19,8,16,7,8,121,3,2150,12893,3,11,18,11,53,17,3998,5,433,113,5,4,16,296,34,18,4,325,36,3,33,5,17,8109,7,2,2,4881,5,117,3,396,112,33,10,4,5,1010,796,15866,1,2188,4,15,9,32,94,132,18,2,19887,31,1020,18,21,4,34986,5,4597054,12,22,35,804,36,3640,10,4,12,1,1322,5,17,3,9,2273,6,80,2,365,172,7371,275,960,284,6,17,14,112,4493,1092,42,59,1115,185,4,65,1,1,14,28,173,59,158,16,22,83,21,7,63,3,2,58,1335,71,8,45,120,6,7,10,8,2,16,4,40,10,25,10,1,11,761,52,8,39,246,370,17,16,16,3,57,11,7723,1382,23,2,4915,120,21,96,11,6,149,58,765,5,2,17,2180,1,4,242,31,248,49,127,27,134,4,17,15,3122,1616,14,93,149,6,6,15,7,3,9,3,5,21,7,11,44,3,13,779,6,10,8,26,7,255,62,82,137,65,82,71,18846,158,95,54,11,42,63,224,65,16,6,11,10,3,1433,39,65
2019-03-24T02:11:09.527Z,32,1801,19,19,8,16,7,8,121,3,2150,12905,3,11,18,11,53,17,3998,5,433,113,5,4,16,296,34,18,4,325,36,3,33,5,17,8117,7,2,2,4882,5,117,3,396,112,33,10,4,5,1010,796,15867,1,2188,4,15,9,32,94,132,18,2,19888,31,1020,18,21,4,34987,5,4597340,12,22,35,804,36,3641,10,4,12,1,1322,5,17,3,9,2274,6,80,2,365,172,7372,275,960,284,6,17,14,112,4493,1092,42,59,1115,185,4,65,1,1,14,28,173,59,158,16,22,83,21,7,63,3,2,58,1335,71,8,45,120,6,7,10,8,2,16,4,40,10,25,10,1,11,762,52,8,39,246,370,17,16,16,3,57,11,7723,1382,23,2,4917,120,21,96,11,6,149,58,765,5,2,17,2180,1,4,242,31,248,49,127,27,134,4,17,15,3122,1617,14,93,149,6,6,15,7,3,9,3,5,21,7,11,44,3,13,780,6,10,8,26,7,255,62,82,138,65,82,71,18854,158,95,54,11,42,63,225,65,16,6,11,10,3,1433,39,65
2019-03-24T02:19:02.931Z,32,1802,19,19,8,16,7,8,121,3,2150,12933,3,11,18,11,53,17,3999,5,433,113,5,4,16,296,34,19,4,325,36,3,33,5,17,8125,7,2,2,4882,5,117,3,396,112,34,10,4,5,1010,796,15867,1,2188,4,15,9,32,94,132,18,2,19889,31,1020,18,21,4,34989,5,4597865,12,22,35,804,36,3641,10,4,12,1,1322,5,17,3,9,2278,6,80,2,365,172,7376,275,960,284,6,17,14,112,4493,1092,42,59,1117,185,4,65,1,1,14,28,173,59,158,16,22,83,21,7,63,3,2,58,1335,71,8,45,120,6,7,10,8,2,16,4,40,10,25,10,1,11,762,52,8,39,247,370,17,16,16,3,57,11,7723,1382,23,2,4927,120,21,96,11,6,149,58,765,5,2,17,2180,1,4,242,31,248,49,128,27,134,4,17,15,3122,1620,14,93,149,6,6,15,7,3,9,3,6,21,7,11,44,3,13,782,6,10,8,26,7,255,62,82,138,65,82,71,18868,158,95,54,11,42,63,225,65,16,6,11,10,3,1433,39,65
2019-03-24T02:22:59.139Z,32,1803,19,19,8,16,7,8,121,3,2150,12945,3,11,18,11,53,17,3999,5,433,113,5,4,16,296,34,19,4,325,36,3,33,5,17,8129,7,2,2,4882,5,117,3,397,112,34,10,4,5,1010,796,15868,1,2188,4,15,9,32,94,132,18,2,19889,31,1020,18,21,4,34989,5,4598155,12,22,35,804,36,3641,10,4,12,1,1322,5,17,3,9,2279,6,80,2,365,172,7377,275,960,284,6,17,14,112,4493,1092,42,59,1119,185,4,65,1,1,14,28,174,59,158,16,22,83,21,7,63,3,2,58,1335,71,8,45,120,6,7,10,8,2,16,4,40,10,25,10,1,11,762,52,8,39,247,371,17,16,16,3,57,11,7723,1382,23,2,4931,120,21,96,11,6,149,58,765,5,2,17,2180,1,4,242,31,248,49,128,27,134,4,17,15,3122,1621,14,93,149,6,6,15,7,3,9,3,6,21,7,11,44,3,13,782,6,10,8,26,7,255,62,82,138,65,82,71,18874,158,95,54,11,42,63,226,65,16,6,11,10,3,1433,39,65
2019-03-24T02:26:56.460Z,32,1803,19,19,8,16,7,8,121,3,2150,12950,3,11,18,11,53,17,3999,5,433,113,5,4,16,296,34,19,4,325,36,3,33,5,17,8130,7,2,2,4882,5,117,3,397,112,34,10,4,5,1010,796,15868,1,2188,4,15,9,32,94,132,18,2,19889,31,1020,18,21,4,34989,5,4598382,12,22,35,804,36,3641,10,4,12,1,1322,5,17,3,9,2281,6,80,2,365,172,7377,275,961,284,6,17,14,112,4493,1092,42,59,1120,185,4,65,1,1,14,28,174,59,158,16,22,83,21,7,63,3,2,58,1335,71,8,45,120,6,7,10,8,2,16,4,40,10,25,10,1,11,762,52,8,39,247,371,17,16,16,3,57,11,7724,1382,23,2,4932,120,21,96,11,6,149,58,765,5,2,17,2180,1,4,242,31,248,49,128,27,134,4,17,15,3122,1621,14,93,149,6,6,15,7,3,9,3,6,21,7,11,45,3,13,782,6,10,8,26,7,255,62,82,139,65,82,71,18885,158,95,54,11,42,63,227,65,16,6,11,10,3,1433,39,65
2019-03-24T02:34:50.712Z,32,1805,19,19,8,16,7,8,121,3,2150,12971,3,11,18,11,53,17,3999,5,433,114,5,4,16,296,34,19,4,325,36,3,33,5,17,8140,7,2,2,4882,5,117,3,397,112,34,10,4,5,1011,796,15868,1,2188,4,15,9,33,94,132,18,2,19890,31,1020,18,21,4,34991,5,4598828,12,22,35,804,36,3641,10,4,12,1,1322,5,17,3,9,2285,6,80,2,365,172,7378,275,961,284,6,17,14,112,4494,1092,42,59,1121,185,4,65,1,1,14,28,174,59,158,16,22,83,21,7,63,3,2,58,1335,71,8,45,120,6,7,10,8,2,16,4,40,10,25,10,1,11,762,52,8,39,247,371,17,16,16,3,57,11,7724,1382,23,2,4941,120,21,96,11,6,149,58,765,5,2,17,2180,1,4,242,31,248,49,128,27,134,4,17,15,3122,1623,14,93,149,6,6,15,7,3,9,3,6,21,7,11,45,3,13,783,6,10,8,26,7,255,62,82,139,65,82,71,18901,158,95,54,11,42,63,227,65,16,6,11,10,3,1433,39,65
2019-03-24T02:38:47.146Z,32,1806,19,19,8,16,7,8,121,3,2150,12982,3,11,18,11,53,17,3999,5,433,114,5,4,16,296,34,19,4,325,36,3,33,5,17,8142,7,2,2,4882,5,117,3,397,112,35,10,4,5,1011,796,15869,1,2188,4,15,9,33,94,132,18,2,19890,31,1020,18,21,4,34993,5,4599058,12,22,35,804,36,3641,10,4,12,1,1322,5,17,3,9,2287,6,80,2,365,173,7378,275,961,288,6,17,14,112,4494,1092,42,59,1123,185,4,65,1,1,14,28,174,59,158,16,22,83,21,7,63,3,2,58,1335,71,8,45,120,6,7,10,8,2,16,4,40,10,25,10,1,11,762,52,8,39,247,372,17,16,16,3,57,11,7725,1382,23,2,4944,120,21,96,11,6,149,58,765,5,2,17,2180,1,4,242,31,248,49,128,27,134,4,17,15,3122,1624,14,93,149,6,6,15,7,3,9,3,6,21,7,11,45,3,13,784,6,10,8,26,7,255,62,82,139,65,82,71,18907,158,95,54,11,42,63,227,65,16,6,11,10,3,1433,39,65
2019-03-24T02:42:42.731Z,32,1807,19,19,8,16,7,8,121,3,2150,12990,3,11,18,11,53,17,3999,5,433,114,5,4,16,296,34,19,4,325,36,3,33,5,17,8147,7,2,2,4883,5,117,3,397,112,35,10,4,5,1011,796,15869,1,2188,4,15,9,33,94,132,18,2,19891,31,1020,18,21,4,34993,5,4599304,12,22,35,804,36,3641,10,4,12,1,1322,5,17,3,9,2288,6,80,2,365,173,7378,275,961,288,6,17,14,112,4494,1092,42,59,1124,185,4,65,1,1,14,28,174,59,158,16,22,83,21,7,63,3,2,58,1335,71,8,45,120,6,7,10,8,2,16,4,40,10,25,10,1,11,762,52,8,39,247,373,17,16,16,3,57,11,7726,1382,23,2,4945,120,21,96,11,6,150,58,765,5,2,17,2180,1,4,242,31,248,49,128,27,134,4,17,15,3123,1624,14,93,149,6,6,15,7,3,9,3,6,21,7,11,45,3,13,785,6,10,8,26,7,255,62,82,139,65,82,71,18916,158,95,54,11,42,63,227,65,16,6,11,10,3,1433,39,65
2019-03-24T02:46:39.836Z,32,1808,19,19,8,16,7,8,121,3,2150,13006,3,11,18,11,53,17,3999,5,433,114,5,4,16,296,34,19,4,325,36,3,33,5,17,8151,7,2,2,4883,5,117,3,398,112,35,10,4,5,1011,796,15869,1,2188,4,15,9,33,94,132,18,2,19892,31,1020,18,21,4,34994,5,4599485,12,22,35,804,36,3641,10,4,12,1,1322,5,17,3,9,2290,6,80,2,365,173,7379,275,961,288,6,17,14,112,4494,1092,42,59,1125,185,4,65,1,1,14,28,174,59,160,16,22,83,21,7,63,3,2,58,1335,71,8,45,120,6,7,10,8,2,16,4,40,10,25,10,1,11,762,52,8,39,248,373,17,16,16,3,57,11,7726,1382,23,2,4947,120,21,96,11,6,150,58,765,5,2,17,2180,1,4,242,31,248,49,128,27,134,4,17,15,3123,1626,14,93,149,6,6,15,7,3,9,3,6,21,7,11,45,3,13,785,6,10,8,26,7,255,62,82,139,65,82,71,18923,158,95,54,11,42,63,227,65,16,6,11,10,3,1434,39,65
