HJD,dmag,err
5765.19368,5.0993,0.0238
5765.19737,5.1894,0.0252
5765.7828,5.147,0.1153
5765.78774,4.8971,0.1451
5765.79267,4.8938,0.0543
5765.79759,4.8439,0.0281
5765.80129,4.8721,0.025
5765.80498,4.8589,0.0321
5765.80868,4.854,0.0235
5765.81238,4.8611,0.016
5765.81607,4.8376,0.0122
5765.81853,4.8679,0.0124
5765.82223,4.8628,0.0096
5765.82592,4.8574,0.0095
5765.82962,4.8662,0.0059
5765.83332,4.8518,0.0062
5765.83702,4.8598,0.0076
5765.84071,4.821,0.0074
5765.84442,4.8475,0.007
5765.84935,4.849,0.0081
5765.85305,4.8465,0.0065
5765.85674,4.8479,0.0058
5765.86043,4.8555,0.0059
5765.86537,4.8474,0.0094
5765.86907,4.8299,0.0114
5765.87523,4.8481,0.0068
5765.87892,4.8459,0.0061
5765.88387,4.8415,0.0104
5765.88756,4.8336,0.0076
5765.8888,4.8413,0.011
5765.89003,4.8471,0.0138
5765.89372,4.8247,0.008
5765.89866,4.8191,0.0055
5765.90359,4.8361,0.0082
5765.90728,4.8178,0.0062
5765.91098,4.8262,0.0048
5765.91467,4.812,0.0051
5765.91838,4.8234,0.0069
5765.92207,4.8104,0.0052
5765.92454,4.8163,0.0055
5765.92823,4.8248,0.0071
5765.93193,4.8014,0.0055
5765.93563,4.8028,0.0044
5765.93932,4.803,0.0062
5765.94302,4.8176,0.0056
5765.94671,4.8097,0.0067
5765.95041,4.8065,0.0044
5765.95535,4.8113,0.0059
5765.96402,4.81,0.006
5765.96772,4.7977,0.0057
5765.97142,4.7979,0.0047
5765.97634,4.7956,0.0045
5765.9825,4.8037,0.0053
5765.99114,4.7855,0.0039
5765.99483,4.7788,0.0039
5765.99977,4.7771,0.0048
5766.00358,4.7903,0.0041
5766.00997,4.7772,0.003
5766.01368,4.7754,0.0031
5766.01861,4.7756,0.0032
5766.026,4.7417,0.0054
5766.03216,4.7491,0.0058
5766.03463,4.7662,0.0031
5766.03585,4.7629,0.0028
5766.03956,4.7681,0.0036
5766.04574,4.7609,0.0038
5766.0519,4.7634,0.0034
5766.06053,4.7567,0.0042
5766.06669,4.7597,0.0043
5766.07409,4.7571,0.0033
5766.08025,4.7398,0.0037
5766.08764,4.7416,0.003
5766.0938,4.7358,0.0029
5766.10368,4.7333,0.0035
5766.10491,4.7367,0.0033
5766.1086,4.7345,0.0032
5766.11354,4.7399,0.0035
5766.12095,4.7347,0.0035
5766.12712,4.7243,0.0041
5766.13452,4.7298,0.0032
5766.14069,4.7318,0.0044
5766.14931,4.709,0.0046
5766.15548,4.717,0.0043
5766.16289,4.6894,0.0045
5766.16906,4.6966,0.0056
5766.17645,4.7156,0.0061
5766.18261,4.6939,0.0058
5766.19248,4.693,0.0097
5766.19371,4.6632,0.0074
5766.85136,4.4895,0.0051
5766.85259,4.4885,0.0049
5766.85909,4.4818,0.014
5766.86031,4.4811,0.0054
5766.86278,4.4766,0.005
5766.86402,4.4655,0.0048
5766.86772,4.482,0.005
5766.87019,4.4919,0.0049
5766.87517,4.4875,0.0047
5766.88259,4.4835,0.006
5766.8888,4.439,0.0298
5766.8962,4.4778,0.0063
5766.90237,4.4121,0.0594
5766.99306,4.4536,0.0049
5766.9943,4.4349,0.0047
5766.99799,4.4433,0.0053
5767.00562,4.447,0.0052
5767.01301,4.4285,0.0113
5767.0204,4.4118,0.0105
5767.02781,4.4421,0.0045
5767.03397,4.4493,0.0057
5767.04261,4.4542,0.0048
5767.04877,4.4297,0.0048
5767.05617,4.4459,0.005
5767.06233,4.4234,0.0085
5767.06973,4.4428,0.0054
5767.0759,4.4474,0.0053
5767.08577,4.3959,0.0055
5767.087,4.4072,0.0061
5767.09069,4.3991,0.0063
5767.09563,4.3986,0.0088
5767.10302,4.2569,0.0603
5767.10919,4.4231,0.0059
5767.11658,4.3989,0.0082
5767.14495,4.2729,0.0365
5767.15111,4.3888,0.0122
5767.1585,4.3902,0.0081
5767.16466,4.3266,0.0181
5767.17454,4.2459,0.0294
5767.17576,4.3593,0.0151
5767.17946,4.3453,0.0124
5767.18438,4.3452,0.0173
5767.19177,4.3052,0.0251
5767.81142,4.2418,0.0088
5767.81265,4.2329,0.0068
5767.81635,4.2545,0.0048
5767.82128,4.2404,0.0045
5767.82868,4.2391,0.0044
5767.83483,4.2395,0.0044
5767.84223,4.2421,0.0045
5767.84838,4.2361,0.0051
5767.85703,4.2316,0.0052
5767.86319,4.2343,0.0039
5767.87059,4.2327,0.0051
5767.87675,4.2427,0.0041
5767.88413,4.2235,0.0046
5767.89029,4.2192,0.005
5767.90016,4.2206,0.0051
5767.9014,4.2246,0.0048
5767.90386,4.2327,0.0038
5767.90879,4.2295,0.0034
5767.91372,4.2242,0.0043
5767.92111,4.2169,0.0041
5767.92727,4.2076,0.0043
5767.93465,4.2041,0.0043
5767.94082,4.2092,0.0046
5767.94945,4.2107,0.0044
5767.95563,4.2019,0.005
5767.96433,4.2109,0.0046
5767.97049,4.2136,0.0049
5767.98158,4.1986,0.0048
5767.98775,4.1945,0.0046
5767.99762,4.1899,0.0036
5767.99885,4.2007,0.0042
5768.00255,4.1983,0.0042
5768.01016,4.1882,0.0036
5768.01756,4.2027,0.0043
5768.02373,4.1802,0.0052
5768.03113,4.1908,0.005
5768.03729,4.1903,0.0059
5768.04592,4.1818,0.0061
5768.05209,4.1998,0.0068
5768.05949,4.178,0.0071
5768.06565,4.1824,0.0055
5768.07304,4.0524,0.0393
5768.0792,4.1506,0.009
5768.08905,4.1778,0.0054
5768.09029,4.1653,0.0066
5768.09399,4.1589,0.0059
5768.09892,4.1403,0.0087
5768.10632,4.1836,0.0047
5768.11246,4.1507,0.0063
5768.1199,4.1542,0.0064
5768.1261,4.1618,0.0077
5768.13844,4.1218,0.0112
5768.1446,4.1324,0.0087
5768.15569,4.1343,0.0093
5768.16555,4.1489,0.0087
5768.16925,4.1546,0.0079
5768.17664,4.1523,0.0093
5768.18405,4.1628,0.0086
5768.18652,4.1222,0.0118
5768.8513,2.5552,0.2207
5768.85253,3.8844,0.021
5769.06319,3.7808,0.029
5769.0669,3.4131,0.0692
5770.83404,2.4632,0.2489
5772.09178,3.5445,0.0071
5772.09547,3.5398,0.0088
5772.10042,3.5187,0.0081
5772.10781,3.5387,0.0092
5772.11398,3.537,0.0104
5772.12137,3.5164,0.0092
5772.12753,3.5227,0.01
5772.13616,3.4897,0.0116
5772.14238,3.535,0.018
5772.14981,3.4718,0.0184
5772.15598,3.4969,0.0133
5772.16337,3.5134,0.0164
5772.16958,3.47,0.0207
5772.17946,3.4915,0.0145
5772.84382,3.4687,0.0125
5772.8549,3.4647,0.0149
5772.86599,3.4347,0.0143
5772.87831,3.4679,0.0099
5772.8894,3.4343,0.0096
5772.9005,3.4476,0.01
5772.91763,3.4324,0.008
5772.92872,3.4176,0.0093
5772.9398,3.4348,0.0072
5772.95344,3.4361,0.0083
5772.96453,3.4278,0.0077
5772.97813,3.4399,0.0079
5772.99047,3.4251,0.0085
5773.00157,3.4175,0.0093
5773.01266,3.4239,0.0076
5773.02502,3.4236,0.0077
5773.03614,3.4223,0.007
5773.04724,3.4236,0.0089
5773.05957,3.3934,0.0089
5773.07067,3.4058,0.0107
5773.08176,3.4079,0.0126
5773.09408,3.4125,0.0093
5773.10517,3.4032,0.01
5773.11626,3.4206,0.0092
5773.12858,3.4058,0.0108
5773.13968,3.4066,0.0115
5773.15077,3.4063,0.0114
5773.16309,3.3875,0.0161
5773.17786,3.4057,0.0139
5773.79138,3.3822,0.0367
5773.80061,3.3296,0.0251
5773.81173,3.3276,0.0205
5773.82285,3.3831,0.0088
5773.8352,3.3346,0.0079
5773.84632,3.36,0.0125
5773.85743,3.3429,0.0124
5773.86979,3.3574,0.0125
5773.88089,3.3459,0.0079
5773.89201,3.3788,0.0095
5773.90433,3.3412,0.0112
5773.91542,3.3707,0.0131
5773.92652,3.3308,0.0105
5773.93885,3.3486,0.0107
5773.95126,3.3225,0.0146
5773.96235,3.3384,0.0114
5773.97469,3.3363,0.0123
5773.98847,3.3203,0.0112
5773.99958,3.3066,0.0118
5774.01189,3.2867,0.0082
5774.02546,3.3297,0.0081
5774.0378,3.3038,0.0145
5774.05012,3.2971,0.0095
5774.06492,3.3137,0.0074
5774.07972,3.3231,0.0108
5774.09329,3.3052,0.0134
5774.10685,3.3085,0.0117
5774.79878,3.228,0.0125
5774.8173,3.2289,0.0122
5774.83087,3.2683,0.0159
5774.84321,3.2669,0.0114
5774.85431,3.2066,0.0099
5774.86664,3.249,0.0091
5774.88021,3.2469,0.0085
5774.8913,3.2617,0.0105
5774.90732,3.2401,0.0101
5774.92457,3.2128,0.0091
5774.94556,3.2314,0.0104
5774.95914,3.2279,0.0107
5774.97269,3.2361,0.0083
5774.9877,3.1991,0.011
5775.00002,3.2248,0.0098
5775.01233,3.2253,0.009
5775.02464,3.2179,0.0087
5775.03698,3.2188,0.0079
5775.04933,3.2409,0.0154
5775.06167,3.215,0.1414
5775.07275,3.0355,0.1378
5775.08508,3.1901,0.0164
5775.09617,3.198,0.0157
5775.10727,3.1861,0.0167
5775.1196,3.205,0.0143
5775.13069,3.1817,0.0147
5775.14178,3.2018,0.0224
5775.15411,3.1137,0.022
5775.16521,3.2305,0.0209
5775.79183,3.1209,0.0135
5775.80297,3.1326,0.0105
5775.81407,3.1726,0.012
5775.82641,3.1327,0.0126
5775.83751,3.1878,0.0107
5775.84862,3.154,0.0104
5775.86096,3.1611,0.0108
5775.87205,3.1957,0.016
5775.88314,3.1512,0.0111
5775.89547,3.1604,0.0099
5775.90658,3.1336,0.0105
5775.91767,3.1551,0.0108
5775.93277,3.1408,0.0127
5775.94517,3.1321,0.0124
5775.95627,3.1494,0.0163
5775.9686,3.1535,0.0085
5775.9824,3.1149,0.01
5775.99348,3.133,0.0103
5776.00583,3.1437,0.0123
5776.01692,3.1248,0.0109
5776.02802,3.1111,0.0113
5776.04037,3.1553,0.0105
5776.05147,3.1337,0.0114
5776.06503,3.1122,0.0102
5776.07738,3.1067,0.0102
5776.08847,3.0992,0.0114
5776.09955,3.1476,0.0106
5776.11189,3.0743,0.0136
5776.12299,3.1122,0.0131
5776.13408,3.1133,0.0155
5776.14639,3.1248,0.0274
5776.15747,3.1496,0.0655
5776.16856,2.7708,0.314
5776.79129,3.0823,0.014
5776.79309,3.0922,0.0128
5776.80418,3.0693,0.0135
5776.81527,3.0803,0.014
5776.82759,3.0811,0.0127
5776.83868,3.0896,0.0121
5776.84978,3.0737,0.0128
5776.86457,3.1143,0.014
5776.8769,3.0988,0.0128
5776.888,3.0979,0.0148
5776.90279,3.0938,0.016
5776.91513,3.064,0.0135
5776.92621,3.0741,0.0107
5776.93985,3.0841,0.0172
5776.95341,3.0351,0.0098
5776.96952,3.0741,0.012
5776.98431,3.0579,0.0093
5776.99542,3.0503,0.011
5777.00897,3.0462,0.01
5777.0213,3.0558,0.0105
5777.03006,3.04,0.0115
5777.04612,3.0395,0.0132
5777.0572,3.0343,0.0112
5777.072,2.9988,0.0119
5777.0831,3.0246,0.0123
5777.09667,3.009,0.0127
5777.10898,3.02,0.0148
5777.12007,3.0761,0.0194
5777.1312,3.0694,0.0126
5777.14601,2.9899,0.0482
5777.15956,3.0357,0.0656
5777.81344,3.0723,0.0346
5777.82825,2.9837,0.0202
5777.83935,3.0101,0.044
5777.85168,2.9651,0.0248
5777.86279,3.0247,0.0106
5777.87391,2.9871,0.0121
5777.88625,2.9687,0.0136
5777.89736,2.9764,0.0112
5777.90846,2.8566,0.6346
5777.9208,3.3008,0.5468
5777.93317,2.9749,0.0137
5777.9443,2.9854,0.0147
5777.95664,2.9769,0.0139
5778.00277,2.9617,0.0222
5778.02004,2.9189,0.0146
5778.03237,2.9699,0.0176
5778.04593,2.941,0.0154
5778.05828,2.8762,0.2002
5778.08539,2.9755,0.0269
5778.82,2.9484,0.0168
5778.8311,2.9761,0.0199
5778.84224,2.8941,0.0182
5780.78651,2.6837,0.0532
5780.8013,2.8039,0.0353
5780.8136,2.7805,0.0313
5780.83086,2.7911,0.0216
5780.84319,2.7536,0.0344
5780.85799,2.7068,0.0409
5780.87529,2.8121,0.032
5780.89007,2.7856,0.0277
5780.90242,2.7922,0.0235
5780.91599,2.6858,0.0364
5780.93208,2.7586,0.0265
5780.94564,2.8154,0.0262
5780.96046,2.7971,0.0219
5780.9779,2.7438,0.0211
5780.99024,2.7928,0.0261
5781.00379,2.697,0.0332
5781.01611,2.7616,0.0336
5781.02844,2.8054,0.0355
5781.04328,2.7257,0.0323
5781.05806,2.7277,0.0333
5781.07038,2.8237,0.0383
5781.08394,2.6619,0.0424
5781.09749,2.7892,0.0254
5781.10981,2.7778,0.0287
5781.1246,2.6741,0.0379
5781.13941,2.5346,0.0678
5781.89119,2.6989,0.0245
5781.90228,2.7383,0.0229
5781.9134,2.7248,0.0297
5781.92703,2.7513,0.0289
5781.92703,2.7513,0.0289
5781.93813,2.7962,0.035
5781.93813,2.7962,0.035
5781.95176,2.7046,0.0338
5781.96656,2.7187,0.038
5781.97765,2.708,0.036
5781.98875,2.7144,0.0395
5781.99367,2.7555,0.0338
5781.9949,2.7268,0.0325
5782.00361,2.7271,0.0357
5782.00609,2.7185,0.0338
5782.00732,2.7499,0.0337
5782.01133,2.7696,0.0317
5782.01748,2.7101,0.0357
5782.02118,2.8053,0.0373
5782.02613,2.7596,0.029
5782.03106,2.6631,0.0352
5782.03475,2.6947,0.035
5782.03968,2.7164,0.0387
5782.04466,2.7125,0.0324
5782.04836,2.7482,0.0297
5782.05329,2.7792,0.0299
5782.06192,2.695,0.0376
5782.06685,2.6859,0.0382
5782.07426,2.7101,0.0374
5782.07918,2.7564,0.0331
5782.08412,2.7307,0.0429
5782.08905,2.7028,0.0456
5782.09521,2.7774,0.0356
5782.09891,2.6414,0.0481
5782.10384,2.682,0.0465
5782.10877,2.6232,0.0447
5782.11248,2.7106,0.0398
5782.11742,2.697,0.0473
5782.12234,2.7201,0.0564
5782.12605,2.7262,0.051
5782.13097,2.6853,0.0552
5782.13961,2.75,0.0471
5782.14454,2.7333,0.041
5782.15196,2.7422,0.047
5782.79823,2.8942,0.1459
5782.79923,2.8528,0.1588
5782.80109,2.2442,0.31
5782.81188,3.0969,0.1647
5782.81895,2.8369,0.1363
5782.82908,2.6993,0.1383
5782.8382,2.5176,0.1434
5782.84728,2.2782,0.1883
5782.85833,2.6097,0.1147
5782.86735,2.6391,0.1007
5782.87539,2.5817,0.112
5782.8855,2.606,0.1113
5782.89458,2.7455,0.1008
5782.90366,2.6997,0.1087
5782.91369,2.7558,0.0929
5782.92497,2.5821,0.1091
5782.93201,2.6992,0.0867
5782.94208,2.7139,0.1133
5782.9536,2.708,0.1082
5782.96265,2.6107,0.1137
5782.97271,2.7976,0.0891
5782.98179,2.6042,0.1101
5782.98884,2.6916,0.0923
5782.99886,2.7731,0.0906
5783.00787,2.3798,0.1463
5783.01688,2.7241,0.1033
5783.02695,2.3129,0.1786
5783.03602,2.7316,0.1155
5783.04302,2.6307,0.1598
5783.05307,2.8744,0.131
5783.06212,2.4414,0.2494
5783.07121,2.6447,0.1748
5783.08124,2.4293,0.2041
5783.09034,2.7198,0.1675
5783.09738,2.5726,0.158
5783.10742,2.7909,0.1419
5783.1165,2.7413,0.1406
5783.1255,2.7364,0.1643
5783.13558,2.6628,0.1842
5783.14461,2.4854,0.2401
5783.79036,2.8593,0.1851
5783.79936,2.6459,0.1759
5783.80838,2.6356,0.1574
5783.8184,2.4148,0.1525
5783.82745,2.4793,0.1336
5783.83645,2.3512,0.1217
5783.84353,2.0214,0.1864
5783.85264,2.5529,0.0992
5783.86169,2.6683,0.0799
5783.86601,2.5911,0.0933
5783.87503,2.6411,0.0901
5783.88405,2.6463,0.0712
5783.8941,2.6395,0.0953
5783.90313,2.6119,0.076
5783.91337,2.6671,0.0704
5783.92983,2.6517,0.0753
5783.94138,2.6102,0.089
5783.9504,2.8071,0.0756
5783.96044,2.6055,0.0857
5783.96946,2.5457,0.0911
5783.97851,2.6802,0.0941
5783.98555,2.7172,0.069
5783.99458,2.6905,0.0823
5784.0036,2.599,0.0973
5784.01362,2.7264,0.0905
5784.02264,2.7307,0.0811
5784.03169,2.7085,0.0719
5784.03875,2.6565,0.0975
5784.04781,2.6835,0.0984
5784.05684,2.4677,0.1024
5784.06695,2.4107,0.1292
5784.07598,2.564,0.0947
5784.08503,2.4701,0.1145
5784.09205,2.3829,0.0928
5784.10114,2.4515,0.1152
5784.11018,2.6741,0.0876
5784.12024,2.4309,0.1434
5784.1293,2.5216,0.1459
5784.13832,2.4135,0.1477
5784.14535,2.5766,0.1631
5784.79042,2.7425,0.0846
5784.80155,2.5637,0.0988
5784.81264,2.3508,0.1078
5784.82037,2.3252,0.136
5784.82938,2.254,0.1316
5784.83838,2.4978,0.0908
5784.84841,2.5268,0.0651
5784.85744,2.5857,0.0592
5784.86644,2.6549,0.0418
5784.87747,2.647,0.0389
5784.88648,2.5701,0.0372
5784.8965,2.6796,0.0468
5784.90652,2.594,0.0393
5784.91684,2.6191,0.0443
5784.92585,2.6331,0.0374
5784.9283,2.57,0.0302
5784.94302,2.5312,0.0402
5784.95412,2.6498,0.0285
5784.96646,2.5274,0.0324
5784.97756,2.5915,0.0317
5784.98865,2.6081,0.0417
5785.002,2.5676,0.0486
5785.01309,2.5037,0.0444
5785.02418,2.5578,0.062
5785.03752,2.527,0.0532
5785.04862,2.5174,0.076
5785.06096,2.253,0.1667
5785.07449,2.4455,0.063
5785.0881,2.5592,0.0615
5785.10416,2.5465,0.0738
5785.11896,2.6401,0.0831
5785.7872,2.7882,0.0895
5785.80079,2.5517,0.0709
5785.81072,2.5459,0.0796
5785.82439,2.437,0.0562
5785.83794,2.6005,0.0328
5785.85029,2.5613,0.0286
5785.86386,2.5461,0.0307
5785.87742,2.515,0.0263
5785.88729,2.487,0.031
5785.90093,2.4522,0.0322
5785.91702,2.5283,0.0211
5785.92935,2.496,0.0306
5785.94294,2.5472,0.0253
5785.95382,2.5799,0.0265
5785.96863,2.5252,0.028
5785.98095,2.5349,0.028
5785.99574,2.5736,0.0298
5786.01301,2.5508,0.0271
5786.02779,2.1603,0.0932
5786.04505,2.4918,0.0325
5786.05984,2.5737,0.0233
5786.07218,2.5203,0.0384
5786.08823,2.4594,0.0391
5786.10549,2.4916,0.0419
5786.12031,2.4759,0.0451
5786.13634,2.6212,0.0572
5786.79489,2.531,0.0424
5786.80969,2.601,0.035
5786.82204,2.5147,0.0315
5786.83682,2.5952,0.0305
5786.85407,2.5213,0.0273
5786.86887,2.3701,0.0364
5787.01801,2.519,0.0626
5787.91474,2.2266,0.0764
5787.92954,2.3554,0.0658
5787.94187,2.3098,0.7578
5791.83941,2.2608,0.0778
5791.86901,2.2536,0.0407
5791.88011,2.2639,0.0274
5791.88998,2.3332,0.0215
5791.90358,2.2377,0.0253
5791.91467,2.2454,0.0228
5791.92953,2.2805,0.0294
5791.94187,2.2875,0.0257
5791.95296,2.2746,0.0275
5791.9616,2.2588,0.0407
5791.97395,2.2613,0.0366
5791.98505,2.3725,0.0259
5791.99615,2.3139,0.029
5792.0085,2.2232,0.0322
5792.0196,2.2992,0.0299
5792.02822,2.3294,0.0305
5792.0406,2.3139,0.0363
5792.05169,2.2318,0.0347
5792.0628,2.2204,0.0372
5792.07515,2.2938,0.0364
5792.08626,2.2778,0.0421
5792.09489,2.2554,0.0317
5792.1073,2.2896,0.0444
5792.1184,2.2888,0.048
5792.80074,2.2425,0.0464
5792.81184,2.2847,0.0303
5792.82047,2.2128,0.0375
5792.8328,2.2764,0.0312
5792.84394,2.2602,0.0271
5792.85504,2.1891,0.0317
5792.86735,2.2608,0.0259
5792.87968,2.2437,0.0245
5792.89074,2.2468,0.0295
5792.89216,2.241,0.0234
5792.90326,2.2591,0.034
5792.91436,2.2126,0.0268
5792.92671,2.2961,0.023
5792.94043,2.2426,0.0268
5792.95275,2.2936,0.0291
5792.9663,2.2587,0.0231
5792.97987,2.2311,0.0272
5792.99221,2.227,0.0287
5793.00455,2.2463,0.0237
5793.01565,2.1761,0.029
5793.02674,2.2193,0.0327
5793.03907,2.2557,0.0278
5793.05141,2.2458,0.0263
5793.06254,2.1643,0.0323
5793.07487,2.2586,0.0327
5793.08596,2.1964,0.0417
5793.09707,2.2654,0.0361
5793.1094,2.1205,0.0399
5793.1205,2.2409,0.0391
5793.83706,2.308,0.041
5793.84815,2.1571,0.0668
5793.85926,2.485,0.3921
5793.93397,2.2492,0.0293
5793.94629,2.225,0.0271
5793.95739,2.2664,0.0728
5793.96848,2.1565,0.0273
5793.98082,2.2024,0.0332
5793.99192,2.237,0.029
5794.00302,2.2532,0.033
5794.0166,2.2156,0.0228
5794.02771,2.3294,0.0583
5794.04127,2.3532,0.0897
5794.11008,2.0551,0.0435
5794.79518,2.1782,0.0378
5794.80751,2.1757,0.0264
5794.81985,2.1929,0.0277
5794.83342,2.2848,0.0282
5794.84697,2.2097,0.0256
5794.86053,2.1537,0.0217
5794.87662,2.177,0.0222
5794.89149,2.2009,0.0294
5794.90382,2.2091,0.0247
5794.91738,2.1822,0.0241
5794.9335,2.1566,0.0227
5794.94582,2.1534,0.0289
5794.95938,2.2145,0.0291
5794.97294,2.1587,0.0207
5794.98526,2.1,0.0288
5794.99882,2.1546,0.0345
5795.01116,2.1368,0.0285
5795.02349,2.109,0.0278
5795.03706,2.2089,0.0271
5795.04941,2.11,0.0247
5795.06173,2.1358,0.0293
5795.07531,2.1717,0.0358
5795.08763,2.1385,0.0414
5795.10118,2.1565,0.0411
5795.79785,2.2005,0.0331
5795.80896,2.1905,0.0231
5795.82007,2.1392,0.0249
5795.83241,2.1917,0.03
5795.84474,2.1901,0.0258
5795.85584,2.1366,0.0248
5795.8682,2.1552,0.0234
5795.88302,2.1371,0.0305
5795.89411,2.0975,0.0273
5795.90644,2.1625,0.0279
5795.92016,2.0935,0.0253
5795.93126,2.1478,0.0315
5795.94359,2.1551,0.0238
5795.9547,2.0374,0.0308
5795.96579,2.1462,0.0204
5795.97813,2.1527,0.0269
5795.98924,2.0898,0.0307
5796.00403,2.0933,0.029
5796.01882,2.0937,0.0321
5796.02992,2.0767,0.0332
5796.04101,2.0972,0.0282
5796.05334,2.0449,0.037
5796.06443,2.1114,0.0444
5796.07554,1.9956,0.0533
5796.08788,2.1291,0.0418
5796.099,2.1708,0.044
5796.11008,2.0119,0.048
5796.79819,2.0753,0.0545
5796.81052,2.1929,0.0326
5796.82411,2.1472,0.0477
5796.83896,2.113,0.0388
5796.85007,2.0671,0.0423
5796.86242,2.0961,0.0375
5796.8797,1.9864,0.0476
5796.8933,2.1915,0.0311
5796.9094,2.1184,0.0279
5796.92421,1.9769,0.04
5796.9353,1.9789,0.0809
5796.94762,2.102,0.0436
5796.9612,2.0137,0.0371
5796.97604,1.9828,0.0474
5796.99597,1.9712,0.0497
5797.01447,0.9092,0.2798
5797.04285,1.5312,0.1316
5797.81832,1.7484,0.0874
5797.82943,2.0271,0.0592
5797.87057,2.0203,0.0421
5797.88419,2.1145,0.0393
5797.89532,2.0412,0.0398
5797.90893,2.1437,0.0338
5797.92372,1.8649,0.0545
5797.93483,2.0942,0.0354
5797.94593,2.0922,0.0377
5797.95831,2.0115,0.0434
5797.9694,1.9961,0.0496
5797.9805,2.0883,0.0351
5797.99283,2.0062,0.0481
5798.00392,2.0726,0.036
5798.01502,1.9235,0.0449
5798.02736,2.0143,0.0525
5798.03846,2.1074,0.0365
5798.04956,2.085,0.0379
5798.06188,1.9927,0.0456
5798.07298,2.0177,0.037
5798.08408,1.9591,0.0507
5798.09641,1.9124,0.0533
5798.80766,2.037,0.0653
5798.81875,1.9417,0.1018
5798.82985,1.9187,0.0898
5798.84219,2.1498,0.2817
5798.85329,1.9402,0.1138
5798.86439,2.2731,0.1343
5798.87803,2.1215,0.069
5798.89166,2.1386,0.2183
5798.90527,2.36,0.1084
5798.91761,2.2504,0.1962
5798.9287,2.2625,0.205
5798.93978,1.6258,0.3959
5798.95212,2.1514,0.3607
5798.96322,2.5502,1.6743
5799.02843,1.6545,0.2784
5799.03954,1.5151,0.4634
5799.84791,1.3996,0.1472
5799.859,1.5223,0.1443
5799.87133,1.7082,0.1041
5799.88367,1.9754,0.0842
5799.95002,1.4381,0.1565
5799.96117,2.04,0.0536
5800.80155,1.9719,0.0368
5800.81265,1.9163,0.038
5800.82381,2.0401,0.0262
5800.83615,2.0261,0.029
5800.84726,1.9805,0.0298
5800.85836,1.976,0.028
5800.87692,2.0014,0.0279
5800.88802,1.975,0.0278
5800.90164,1.9816,0.0287
5800.91397,2.0062,0.0255
5800.92507,2.0311,0.0274
5800.9374,1.9919,0.0293
5800.94975,2.0222,0.0295
5800.96331,1.9029,0.0376
5800.97441,1.8953,0.0386
5800.98797,2.0194,0.0297
5801.00032,1.9548,0.0426
5801.01275,1.9523,0.0491
5801.02632,1.9798,0.0411
5801.03866,1.9961,0.0413
5801.05098,1.9941,0.0453
5801.06335,2.0397,0.0532
5801.07569,1.8628,0.0694
5801.08802,1.2214,0.27
5801.80203,1.9824,0.05
5801.8134,1.9958,0.0371
5801.82574,2.0169,0.0359
5801.83931,1.9712,0.0379
5801.85412,1.9976,0.0995
5801.86785,1.9749,0.0357
5801.87679,1.9571,0.0277
5801.88173,1.9878,0.025
5801.88666,1.9705,0.0267
5801.89901,1.9561,0.0746
5801.90271,2.0215,0.0463
5801.90906,1.9137,0.1306
5801.9177,1.8283,0.1371
5801.9214,1.9267,0.1248
5801.92633,1.9284,0.0605
5801.93249,1.9659,0.0525
5801.93866,1.9754,0.0532
5801.94482,1.9714,0.0575
5801.95221,1.9999,0.0308
5801.96578,2.0223,0.0378
5801.97195,1.9303,0.0426
5801.98561,1.9591,0.0312
5802.00409,1.9671,0.0372
5802.00903,1.9651,0.0336
5802.01397,1.9638,0.0353
5802.02507,1.6617,0.0774
5802.03001,1.8832,0.0487
5802.03371,1.9954,0.0556
5802.04358,2.0551,0.0347
5802.04851,1.9687,0.0414
5802.05344,1.9837,0.0393
5802.0596,1.9745,0.0624
5802.06577,1.9173,0.055
5802.07317,1.8667,0.0719
5802.08057,1.8246,0.0867
5802.09044,1.5923,0.2252
5802.09291,0.9899,0.4025
5802.09414,1.6429,0.1661
5802.8041,1.8946,0.0426
5802.81646,1.9508,0.0437
5802.82888,1.9773,0.0297
5802.84244,1.8992,0.0327
5802.85603,1.8364,0.0956
5802.88828,1.8378,0.0978
5802.90819,1.8927,0.0435
5802.92175,1.9682,0.0363
5802.93408,2.0028,0.0311
5802.94765,1.7726,0.0573
5802.95999,1.9037,0.0463
5802.97233,1.2842,0.1967
5803.00838,1.6906,0.0965
5803.04671,0.839,0.3159
5803.79949,2.5104,0.411
5803.83662,1.8507,0.0665
5803.84773,1.9024,0.0464
5803.86665,1.8391,0.0889
5803.87898,1.802,0.1119
5803.94805,2.5538,0.616
5803.98432,1.8473,0.0587
5803.99912,1.835,0.0483
5804.01022,2.2325,0.4281
5804.02256,1.7584,0.0715
5804.03489,1.8752,0.0484
5804.04599,1.9557,0.0644
5804.05956,1.8623,0.0646
5804.07189,1.9739,0.0508
5804.08299,1.876,0.0578
5804.82577,1.7327,0.0752
5804.83686,1.6589,0.0894
5804.90578,-0.0407,1.3178
5804.91689,1.6193,0.1669
5804.928,1.91,0.0713
5805.00182,0.0976,0.7696
5805.01415,1.4705,0.1555
5805.02527,-0.7299,1.324
5805.8906,2.0621,0.1547
5805.90293,0.9709,1.4727
5805.91402,1.6807,0.0973
5805.92636,1.7453,0.089
5805.93746,1.6782,0.0798
5805.94855,1.7995,0.0659
5805.96943,1.7627,0.0784
5805.98298,1.7572,0.0711
5805.99408,1.6907,0.1668
